"Accession","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100"
"A2NYQ8",NA,NA,NA,399.686074911752,188.791795375013,500.593927540339,NA,260.50993142219,321.763740062561,300.915124362974,NA,NA,343.151991814624,452.49382008211,41.729118395474,111.194406173363,NA,360.341998910955,201.24284362793,NA,NA,NA,NA,253.843765258789,NA,766.135314941406,297.526763916016,75.8173027011906,NA,374.942508876,472.995854297351,8267.806640625,60.3241809776238,1666.59130859375,3016.99584960938,3724.83056640625,416.924527247754,293.485575976296,NA,NA,249.472763061523,428.434051513672,NA,183.502724381341,422.214915595841,4.4923310491615,NA,NA,15161.001953125,14333.7392578125,NA,NA,NA,NA,20.0362140630615,251.046434290978,NA,1205.98474121094,2796.68408203125,1532.99572753906,466.586085031548,218.149439123676,NA,NA,NA,NA,493.448590774574,NA,64.9527354292135,117.659176831655,NA,NA,355.902327667397,204.912701165451,NA,457.100256534286,2537.21044921875,817.625610351563,256.841638418349,455.353280227285,NA,127.764857191551,427.842143540934,99.2129928470825,75.2300875831879,NA,NA,353.549437192199,477.27838603587,NA,NA,207.270470269392,297.020014637212,NA,NA,171.84647648355,NA,403.806633416673,10.3410231545084,266.157028968871
"A6NGE4",12766.2900390625,NA,23502.544921875,8435.0810546875,NA,481.212600311012,NA,292.599939842379,NA,NA,204.574787352754,362.824934111963,NA,NA,761.746215820313,NA,422.183155312457,776.031921386719,81.0536630588627,493.764360083436,NA,NA,408.594924685485,NA,NA,368.591172054379,NA,260.319251964802,NA,442.169234146223,326.15571169994,228.202953701003,NA,89.10606084921,88.288829114867,NA,NA,391.528556111814,31.4498971352436,227.013474279247,158.434113336727,NA,NA,160.005379858829,NA,132.287475773901,369.174790195754,150.359998259917,NA,131.933840967059,NA,266.410329295027,NA,120.725732473508,NA,NA,NA,76.839350188975,50.5645436629562,NA,432.775265976573,NA,470.187085732252,422.017456054688,359.289733886719,425.818969726563,420.268813029974,NA,42.8378200891519,281.301987172544,59.9222696396143,27858.42578125,30930.908203125,393.231185682339,NA,NA,NA,NA,NA,336.006458504663,167.509646627371,NA,NA,347.81127009363,NA,117.051734725974,NA,293.600652239864,NA,162.454125567649,NA,331.62118280369,347.824889613996,NA,NA,169.532215777633,723.959411621094,173.662089315598,NA,430.281749823625
"A0A0S2Z3M9",103915.3359375,NA,42143.07421875,NA,4282.88623046875,2610.59545898438,NA,177.253648391369,300.216666682444,48.48713880309,120.800415758195,NA,NA,NA,152.900815605564,171.496340502263,NA,374.880126953125,383.488616943359,NA,NA,NA,NA,66.9254449235383,NA,359.517505933595,NA,147.478668821191,NA,225.11230650912,NA,45104.61328125,321.639181388719,95273.4140625,95714.359375,304792.375,510.32639370916,15.2557684657896,171613.75,NA,NA,NA,NA,NA,128.146954357309,8711.353515625,5277.47802734375,20.6716149436691,NA,101.356059564639,NA,488.659024631033,37.8105054209973,451.705910466515,NA,NA,NA,NA,NA,NA,451.309342492292,40.2609344630801,90.7508287282797,NA,NA,302.47921907935,NA,NA,NA,NA,58.7240889013272,11.130945895813,203.366737046014,NA,249.035719394062,367.781019904902,NA,3358.39916992188,2663.35913085938,711.257141113281,605.137268066406,455.476444453945,294.404334769222,NA,138.659990353644,323.402605806569,519.299495281207,231.690396514667,NA,218.613238041488,NA,NA,NA,442.878815937775,114.288826674937,NA,NA,NA,NA,450.966071276937
"Q9H2Z4",438.543325946616,13762.916015625,8390.1435546875,131.568556559726,NA,NA,38.1116722464654,492.349666791563,108.273831675521,NA,49.6391965246302,NA,NA,NA,360.729205015556,27.8802750058586,344.159919828796,NA,NA,471.884676437265,NA,NA,NA,176.773172746954,NA,NA,399.056320803982,NA,320.163002319218,23.6129180767824,NA,NA,367.536343197385,36.0656942467941,NA,NA,367.739913122039,356.384620135376,NA,NA,343.581830219076,NA,NA,NA,NA,NA,NA,NA,NA,135.300458720453,NA,144025.53125,112412.78125,134734.5,481.316549801012,220.823827977406,154.2722141081,51692.96484375,56772.125,13373.4052734375,2356.07641601563,2911.80493164063,2618.60546875,266.85547212643,462.119304243741,NA,NA,NA,NA,126.431743174683,349.871035353972,NA,NA,492.315864699602,453.711421662207,NA,467.351191405588,886.946838378906,1655.18908691406,389.684554382873,675.873168945313,98.355831900705,167.373406160453,391.624138313597,NA,NA,NA,267.494037925304,190.804488421485,45.0070251273288,NA,NA,140.85368347168,282.689483642578,969.092407226563,888.087158203125,1065.89892578125,365.974342814327,NA,NA
"Q96PL7",72777.6875,NA,32427.578125,36717.55859375,33127.65625,20822.193359375,NA,84.1502750766295,150.457941654594,488.721249022717,500.837559320154,366.175742523144,324.14123486966,NA,NA,NA,NA,NA,160.519431520969,204.841817331801,390.955234635238,486.636087202454,NA,NA,NA,NA,83.9678951335983,NA,243.202999530243,431.24474086361,NA,NA,NA,NA,NA,309.947691809553,303.236852175009,299.187819540043,423.426519915422,415.649599631749,NA,NA,NA,508.943798238701,477.370761081748,461.04270702784,NA,NA,NA,NA,317.625963245275,NA,NA,103.986946313631,397.44667648613,NA,162.174314406687,NA,NA,NA,70.0952781259739,359.038240415666,NA,347.287787698784,235.4462890625,NA,140.970403803747,NA,401.02953654484,NA,388.719794687175,NA,NA,NA,NA,277.806278852479,NA,NA,441.43886950031,NA,8.99002881988621,NA,NA,444.259931396553,276.980385618748,316.39697265625,NA,1321.3505859375,1078.47033691406,138.488360313105,497.497382570284,342.914556260016,96.4339074175646,NA,NA,395.969581017213,330.772452441474,339.588964081878,171.84098815918,NA
"A0A1B0GV79",NA,NA,NA,NA,6.15783107322003,NA,442.130750453815,2.69510913829225,NA,NA,NA,NA,NA,NA,983.376647949219,22.2406003912622,NA,505.456207275391,272.012930276592,338.951184701837,3249.25610351563,156.285738594612,NA,86704.25,10808.314453125,377.47648808116,1594.93078613281,349.628577393218,NA,NA,54.5450074257103,645.335693359375,999.629150390625,NA,385.676388659714,NA,NA,4381.82958984375,NA,NA,495.598173343705,NA,39.1770554299539,NA,380.847320037411,3039.90649414063,2066.06860351563,3712.97729492188,1124.2490234375,1205.31665039063,NA,NA,NA,NA,NA,NA,NA,466.804325455506,NA,NA,NA,267.054031142289,NA,NA,259.697927472996,NA,322.558315116323,61.8181819099244,NA,176.999967926469,260.586777419179,NA,NA,252.553771182652,NA,NA,41.025283827302,NA,40.2543532581396,NA,NA,NA,NA,NA,8.64587351872499,68.0385145215085,278.486482853898,240.223997066134,426.055983050267,NA,409.393206606349,153.238996156812,219.095297899895,88.7398929611932,NA,NA,304.312951737134,NA,251.60684932502,NA
"Q9UI32-2",76546.6875,61095.6796875,58933.69921875,214.382063640201,NA,NA,475.634809403425,400.479412245384,NA,295.131735640004,208.846731482972,NA,NA,11399.537109375,NA,NA,7462.23876953125,165.350237332549,NA,NA,NA,NA,NA,224.875177631231,NA,445.790572088153,363.612321626782,NA,305.102538997828,NA,378.007179799404,NA,438.399032129685,NA,NA,129.940503288007,347059.34375,222817.21875,445825.09375,2591.6328125,3162.7939453125,2962.21704101563,161.298912609822,NA,NA,NA,285.402215697724,NA,27.4218342168533,NA,NA,258.093868447407,NA,296.704689610211,39.3054966988362,NA,NA,NA,NA,NA,304.761700379971,114.831800711073,215.850144459507,129.753258997154,18.7211252305738,NA,346.547833656718,274.948492842686,326.527459918205,504.523218165532,72.4104569256522,389.140751811292,141.219829522497,NA,NA,NA,NA,342.393967930044,NA,464.4755859375,NA,347.112213134766,NA,20.4849400742705,NA,61.3022664666171,NA,281.238880026326,NA,172.917214649201,62.7312255510278,NA,NA,288.633014755457,377.31876063788,487.159027527439,NA,460.566760734735,335.658983857653,NA
"A0A140T9L2",487.466288917323,500.273465133678,NA,480.994162616709,367.307824383365,NA,459.730985224953,NA,NA,NA,167.951583997216,342.617763995202,NA,5352.24951171875,227.643548618508,NA,7352.7705078125,NA,NA,3192.56005859375,NA,NA,4375.71533203125,223.053326094288,47.1432909800209,NA,221.684903590382,NA,457.897590831348,NA,56.8049396367545,NA,81.6267767359404,430.486940148671,1094.99365234375,963.466674804688,29595.9765625,22935.92578125,36799.859375,1180.46398925781,648.506469726563,799.994445800781,NA,NA,226.04267472232,25832.17578125,22808.880859375,20653.482421875,NA,NA,NA,NA,NA,499.44955476947,NA,NA,NA,83.0971697331163,NA,136.216095558898,465.62189161066,63.3403609140011,238.385736267287,NA,NA,501.838711521585,NA,NA,248.336085110902,NA,200.794684059279,NA,356.852677551105,232.481109184522,NA,267.921662666033,NA,NA,390.045966966369,4.95927842587282,236.82976001224,159.900438692018,NA,NA,282.352667180045,433.618180615398,NA,330.400760620743,507.074648171604,NA,NA,NA,NA,117.688771498143,NA,402.38557470699,298.777624904994,NA,461.914560984126,NA
"Q9UK32",NA,NA,NA,499.118975661814,82.6925947613596,NA,288.788131210756,NA,NA,NA,NA,NA,NA,90.2895599539152,NA,118.749181895633,405.053525286009,NA,NA,504.195250045856,417.33190091688,481.782162879842,NA,156.823043226282,171.067556949542,NA,299.938949612751,478.330465815642,54.2497305118045,NA,NA,1537.78698730469,1556.45068359375,NA,63.7462390802777,889.707153320313,12759.068359375,8401.7880859375,NA,181.66253033312,NA,207.349338710997,NA,121.393407508593,359.57776028438,NA,7010.89794921875,98.9394890120499,NA,519.247061307789,NA,3430.71459960938,3843.02685546875,2839.15625,NA,NA,279.056909539451,293.48519728985,239.357636786375,NA,NA,NA,515.419759329579,NA,70.8418589993121,NA,467.288681274466,NA,51.649728069048,158.62100484043,69.9022884271119,27929.453125,44873.48046875,160.001764365415,546.702392578125,483.205474853516,1032.40539550781,1518.71801757813,96.886990561863,70.6356250778372,NA,162.219549101761,NA,265.711652196624,NA,241.151127988267,123.730356240501,NA,NA,421.310168443476,NA,NA,NA,442.26115268674,NA,341.509393304218,854.915405273438,144.475764936936,NA,60.6267677864966
"B7Z6Z4",90500.2265625,13099.91796875,31580.283203125,1484.62084960938,771.150573730469,34.3195058109233,186.1381133721,NA,NA,NA,261.919780335326,NA,306.747880776268,97.1932648738774,50.9532852172852,291.373048644435,435.294180988912,86.5854721069336,NA,NA,307.623496060794,219.726846078576,60.9349066058266,NA,126.675122133793,453.452545166016,514.427383480024,NA,NA,NA,NA,NA,NA,508.77805544718,NA,NA,8517.9716796875,7052.47265625,11262.6298828125,NA,NA,373.402771480007,1831.33740234375,912.579040527344,1852.51159667969,226.085479603465,257.263386197164,128.033891824575,95.0395842856492,21.5290149139301,NA,NA,NA,55.0821078886251,NA,280.403631821384,NA,NA,NA,193.749986272472,267.557380706713,196.282317362571,321.513589647602,NA,NA,22.1457294519416,97890.7109375,431.671116749932,159.013880107448,153040.0625,445.358852838044,NA,NA,NA,81.4097990842352,NA,388.312872077296,NA,NA,21.657400511427,385.331298079276,NA,NA,NA,505.438230637286,NA,NA,NA,364.406887482663,62.2818150238266,292.256343675568,NA,NA,402.576925125598,NA,NA,NA,417.944095180438,482.259528551228,452.335872494808
"A0A0A0MTP3",28233.279296875,426.010814434707,NA,NA,NA,388.364083579704,NA,308.752468432084,443.272375720785,NA,309.490618479211,280.725982698262,NA,393.575494684935,NA,NA,46.1891768634799,460.52714049889,NA,74.4231550551643,426.088352935323,482.564683747369,NA,281.094900389648,333.617675113905,NA,54.0542965970691,479.720787506211,NA,NA,4567.06298828125,3095.5908203125,2994.9208984375,5563.896484375,5759.37939453125,4276.2822265625,14.4075378147717,NA,5907.83740234375,NA,201.961228927626,NA,NA,343.608395636044,NA,236.18316676265,256.490363110055,NA,363949.90625,365643.46875,299.808494249961,63.1609986021141,407.140167723078,NA,NA,217.581616285643,44.022337980212,194.207567543695,NA,4915.92578125,NA,NA,NA,383.184666456651,NA,482.861856029902,320.351227152604,271.798970377055,NA,NA,298967.71875,231302.953125,252533.1875,NA,NA,144.195552578925,NA,NA,NA,373.609828974914,254.319237167029,NA,NA,NA,21.9986345171459,261.555252453711,NA,116.739538309814,293.416628296614,NA,30.0762078762191,NA,839.203063964844,NA,385.639422012562,NA,NA,NA,414.969909667969,NA
"A0A1X7SBU6",193.755870858945,306.52549949045,NA,261.636352712752,445.779785878235,30.5220251785599,NA,NA,274.083644162068,NA,1548.52587890625,1309.58410644531,1323.87609863281,NA,NA,394.772446779948,245.150956800421,NA,NA,185.30853650802,NA,383.932508891995,NA,237.014441725013,NA,NA,98.8635711538768,NA,423.708329679124,232.506549797453,NA,46.436305411429,NA,393.66217491115,463.581192589607,488.733289775205,450.340394735081,163.382646822122,NA,498.688059047854,461.052796377241,339.730384166094,NA,NA,NA,101.378114873231,NA,88.5455961950192,58.2150182548684,336.349240537974,NA,NA,1.30616543553889,307.362238236227,NA,NA,276.510215958039,NA,142.545971061405,514.189155092272,NA,NA,338.21183638865,NA,38.3951776879545,NA,391.889679446155,NA,NA,NA,NA,364.187710085081,325.978713848615,NA,NA,NA,NA,88.1226318754057,142.419688511008,399.416349711499,393.001292027146,294.448760986328,NA,NA,NA,225.60758972168,294.059173583984,275.880004882813,44.8836996957006,259.886218869995,NA,463.970251583148,383.476687078604,452.887969970703,737.850830078125,782.813598632813,198.379089934382,358.685571144289,515.487142643329,433.541326993849
"B7ZKK7",NA,32.9275167623577,85.0601569461102,79.1746293844413,197.764954312792,NA,NA,309.825259661613,NA,104.591247948045,270.601867675781,NA,NA,255.97305358264,NA,NA,NA,NA,18.6875472764527,NA,NA,NA,500.062499628534,NA,NA,NA,758.507568359375,NA,204.015876414318,NA,NA,NA,519.727150036075,NA,134.5217800257,328.905548835807,NA,NA,NA,309.794393024991,217.463237135593,502.424894419486,52.8243417785762,NA,453.865734392134,400.422311194489,NA,197.790614948721,NA,NA,184.848746656114,4035.52172851563,266.824605973907,19.8317615048982,NA,NA,489.056322263481,NA,3832.2099609375,NA,NA,269.273071289063,NA,326.37997068477,295.91428119658,NA,NA,495.929594904653,NA,NA,NA,NA,NA,118.437129135852,NA,NA,1273.47717285156,4568.7265625,3707.64916992188,254.209165397944,2903.962890625,19628.1875,NA,NA,NA,148.111361772993,NA,465.198652806911,NA,NA,428.426292254818,NA,518.88150241632,NA,298.130157470703,378.082763671875,159.99323514608,461.748135491984,NA,NA
"A0A0C4ZN31",517.979675349149,NA,476.78850567907,NA,NA,NA,NA,1295.27880859375,488.696270482286,367.903820452184,422.510434438224,31.2955290970052,NA,263.576373905901,11.4192671541983,434.913017771159,NA,NA,NA,255.3138902183,NA,110.438381496647,427.02483967584,320.694076112601,166.465752235616,3.53965434358941,NA,NA,NA,395.04110333165,53.117026463338,NA,NA,NA,5504.9716796875,9143.216796875,NA,NA,37356.421875,NA,1303.10632324219,39.4869632680708,379.058227539063,44.9530115388591,NA,310.710370669136,NA,NA,NA,NA,158.182587475471,31079.107421875,13563.6689453125,NA,274.784794885359,273.908233642578,404.902130126953,975.554138183594,903.815979003906,598.833923339844,469.312683105469,313.483825683594,322.783599853516,113.15504841078,NA,NA,512.182464389355,75.872099803899,131.038269669274,215.449617402601,NA,32.6116517229169,NA,51.1677858466989,75.0524428545686,NA,1116.51574707031,1164.55749511719,1300.12646484375,NA,939.845520019531,2452.9091796875,87.2608157119767,NA,186.982927615418,70.6622006608839,NA,481.271438067086,NA,NA,416.644979073577,423.414493201805,NA,NA,791.487487792969,877.5205078125,765.813354492188,NA,460.658572289372,NA
"Q96RG2",513.105066323252,62.2208482003313,411.906898916579,135.618352013697,NA,NA,154.57028451531,232.236169732271,509.335260904824,NA,1094.47021484375,1525.19543457031,1209.82189941406,5.09336041635493,NA,497.435393813791,NA,NA,NA,219.983637121629,188.00673419796,91.4674758911133,271.999266824241,NA,434.020952076314,2521.08178710938,2674.83154296875,1952.35595703125,NA,5781.55517578125,NA,NA,947.23193359375,NA,402.909216612457,968.691101074219,411.339128845337,NA,NA,486.849637433207,76.2374495645983,NA,NA,308.500212065431,165.860841604654,7234.4609375,5366.9248046875,5286.1591796875,126.788691518185,NA,NA,103.311194449731,470.205488755905,258.5649699987,NA,NA,408.736798128419,1989.23425292969,3684.93359375,3010.11596679688,NA,NA,139.042528533595,NA,NA,406.606663873717,178.414953251067,66.9867078945995,NA,103.936642496857,NA,NA,NA,39.4353618239154,39.9618253004304,NA,120.354296862175,NA,109.676690441083,22.0852624606685,408.184309489425,369.726661487492,NA,220.87061856668,NA,NA,NA,344.237386319684,172.764540110305,314.45620774073,NA,NA,17.3410933063932,37.2949560775621,NA,NA,NA,495.313658918865,NA,214.963810012776
"B4DN99",503.507610767828,NA,283.804120287771,NA,NA,185.456547963255,NA,57.4558531068851,110.850016447259,413.334624153652,275.498352050781,NA,NA,185.978220553973,NA,NA,NA,80.907585144043,172.458923339844,289.575772998577,NA,398.823333514101,167.86416043698,299.553492436828,70.8091221672112,NA,NA,280.862067648375,NA,514.433507937554,14.0726067780905,NA,NA,228.113254875446,198.338667909561,447.879375664202,264.198937449109,487.613161771701,NA,NA,NA,NA,NA,49.7712323496453,NA,NA,NA,303.306313483735,NA,NA,NA,23870.71484375,15186.03125,8070.77197265625,NA,NA,226.707152404505,10414.6708984375,11247.51171875,10197.830078125,58.6328421692033,NA,43.1597712212766,NA,NA,NA,NA,479.325695186778,261.218568252486,74.1059255826795,150.785245106336,133.177069538204,2.17512786847142,129.69896329999,339.144550545625,NA,346.425354003906,516.931565665312,422.977123911191,3359.22705078125,4203.19287109375,3227.81323242188,1234.009765625,1165.39013671875,1122.31420898438,NA,33.8737982780317,NA,NA,NA,323.554201530834,NA,NA,215.548881540387,255.943649291992,NA,NA,NA,NA,NA
"P10253",NA,NA,NA,301.377987759459,674.241882324219,NA,439.826759787253,346.522456823831,326.004187743352,NA,NA,NA,210.187497168705,321.757432010484,NA,107.511567688786,480.432997592284,NA,491.920587696399,NA,NA,NA,333.811364577877,31.0928276459657,NA,NA,104.249666964364,484.919344088528,158.082070368437,NA,NA,329.134601490005,NA,NA,230.930210764958,468.994188692549,289.499177280773,NA,NA,379.426319540634,222.978773274283,NA,NA,NA,NA,94.9982327907395,362.549974954298,480.107661760945,69.3966694065548,145.609969329242,98.8751988488891,144025.53125,112412.78125,134734.5,NA,NA,191.689104195726,51692.96484375,56772.125,13373.4052734375,2356.07641601563,2911.80493164063,2618.60546875,278.413666133947,41.7589514807216,NA,NA,NA,42.4201666986913,357.898372549107,94.0564271334358,NA,NA,86.3361016541237,NA,321.753676007333,NA,192.320832338212,224.812452923226,450.614437130257,626.798889160156,119.741318963354,427.026550292969,423.371612548828,393.656127929688,202.342937361883,NA,9.18489512853888,378.031208779638,32.2050932765143,NA,NA,NA,426.994394810475,363.731628417969,284.900694454215,414.961303710938,256.913870830801,387.746622197953,NA
